TUCASEID,TULINENO,EEINCOME1,ERBMI,ERHHCH,ERINCOME,ERSPEMCH,ERTPREAT,ERTSEAT,ETHGT,ETWGT,EUDIETSODA,EUDRINK,EUEAT,EUEXERCISE,EUEXFREQ,EUFASTFD,EUFASTFDFRQ,EUFFYDAY,EUFDSIT,EUFINLWGT,EUSNAP,EUGENHTH,EUGROSHP,EUHGT,EUINCLVL,EUINCOME2,EUMEAT,EUMILK,EUPRPMEL,EUSODA,EUSTORES,EUSTREASON,EUTHERM,EUWGT,EUWIC,EXINCOME1
20151110152092,1,2,29.0,3,3,5,80,0,0,0,-1,2,2,1,5,1,2,2,1,  5914385.840573,2,2,1,66,7,1,1,2,3,-1,1,1,2,180,-1,0
20151110152093,1,2,39.0,3,5,5,60,0,0,0,-1,2,2,1,5,1,1,2,1, 18001885.627788,2,3,1,63,7,2,1,2,1,-1,1,2,2,220,-1,0
20151110152094,1,1,22.6,3,1,5,150,5,0,0,-1,1,1,1,4,1,1,1,1,  2030910.129483,2,2,1,65,7,-1,1,2,1,2,3,2,2,136,2,0
20151110152097,1,2,40.2,3,5,-1,75,20,0,0,-1,1,1,1,7,2,-1,-1,2,  4967530.978104,2,4,1,62,7,2,1,2,1,2,1,1,2,220,-1,0
20151110152101,1,3,20.4,3,2,5,35,20,0,0,-1,2,1,1,3,2,-1,-1,1,  8762085.456281,2,4,3,67,7,-1,-1,-1,2,-1,1,-2,-1,130,-1,0
20151110152107,1,2,21.8,3,3,-1,2,0,0,0,1,1,2,2,-1,2,-1,-1,1, 15160299.228220,1,4,2,70,7,1,-1,-1,2,1,-1,-1,-1,152,2,0
20151110152108,1,1,29.1,3,1,5,20,20,0,0,-1,1,1,1,6,1,2,2,1, 17120398.881890,2,1,2,70,7,-1,-1,-1,2,2,-1,-1,-1,203,2,0
20151110152109,1,2,31.5,3,2,-1,74,2,0,0,-1,2,1,2,-1,1,3,2,1,  7782107.815414,2,2,3,71,7,-2,1,2,1,-1,2,2,2,226,2,0
20151110152116,1,1,25.8,3,1,5,60,30,0,0,-1,2,1,2,-1,2,-1,-1,1,  7578214.782133,2,1,3,72,7,-1,-1,-1,2,-1,1,3,-1,190,2,0
20151110152118,1,1,19.2,3,1,-1,100,2,0,0,-1,2,1,1,2,1,1,2,1,  7407721.346906,2,1,2,69,7,-2,2,2,1,-1,-1,-1,-1,130,-1,73
20151110152119,1,1,27.0,3,1,-1,65,0,0,0,-1,1,2,1,5,1,3,1,1,  2846863.309164,2,2,1,74,7,-1,1,2,1,2,2,6,2,210,-1,0
20151110152123,1,2,25.4,3,5,-1,20,0,0,0,-1,1,2,1,5,2,-1,-1,1,  7078204.938384,1,2,2,67,7,2,-1,-1,2,2,-1,-1,-1,162,2,0
20151110152129,1,1,30.8,3,1,5,80,5,0,0,-1,1,1,1,2,1,2,2,1,  2214550.213149,2,3,1,74,7,-1,-1,-1,2,2,3,1,-1,240,2,0
20151110152133,1,1,16.3,3,1,-1,120,0,0,2,-1,2,2,1,3,1,1,2,1,  2010307.712703,2,1,1,65,7,-1,1,2,1,-1,1,2,2,98,2,0
20151110152134,1,1,40.7,3,1,-1,30,20,0,0,2,1,1,2,-1,1,6,2,1,  8090849.423956,2,4,1,72,7,-1,1,2,1,1,1,2,2,300,-1,0
20151110152135,1,1,28.7,3,1,5,67,0,0,0,2,1,2,2,-1,1,2,2,1,  5329612.127001,2,3,1,71,7,-1,1,2,1,1,2,1,2,206,-1,0
20151110152137,1,1,28.4,3,1,5,35,1,0,0,-1,2,1,1,4,1,7,1,1,  3260821.877535,2,2,3,73,7,-1,2,2,3,-1,1,4,-1,215,-1,0
20151110152140,1,1,28.1,3,1,-1,60,2,0,0,1,1,1,2,-1,1,12,2,1,  2831432.711818,2,2,1,68,7,-1,1,2,1,1,1,2,2,185,-1,0
20151110152143,1,1,25.8,3,1,-1,75,0,0,0,-1,1,2,1,6,2,-1,-1,1,  2496605.882121,2,2,1,66,7,-1,1,2,1,2,2,6,2,160,-1,0
20151110152146,1,2,24.8,3,5,5,60,0,0,0,-1,1,2,1,3,1,3,2,1,  5876498.451900,2,1,2,72,7,3,-1,-1,2,2,-1,-1,-1,183,-1,0
20151110152148,1,1,27.3,3,1,5,50,10,0,0,-1,2,1,1,3,1,2,1,1, 23366412.428817,2,2,3,71,7,-1,-1,-1,2,-1,1,3,-1,196,2,0
20151110152149,1,2,24.4,3,5,-1,20,30,0,0,-1,2,1,2,-1,2,-1,-1,2,  8896375.545765,1,2,3,63,7,2,2,2,1,-1,2,3,-1,138,2,0
20151110152152,1,1,30.4,3,1,-1,20,0,0,0,-1,2,2,1,4,1,6,2,1,  5998939.431387,2,1,1,68,7,-1,1,2,1,-1,1,4,2,200,-1,0
20151110152153,1,1,24.4,3,1,3,35,0,0,0,-1,2,1,2,-1,1,1,2,1, 15470261.884755,2,2,1,72,7,-1,-1,-1,2,-1,1,2,-1,180,-1,0
20151110152166,1,1,25.1,3,1,-1,43,0,0,0,-1,2,2,1,3,1,3,2,1,  4406630.566981,2,2,1,62,7,-1,1,2,1,-1,5,3,2,137,2,0
20151110152172,1,-3,25.0,3,-1,5,120,0,0,0,-1,1,2,1,5,1,4,2,1, 16995055.202629,2,4,1,60,7,-3,1,2,1,2,1,2,2,128,-1,3
20151110152173,1,1,24.0,3,1,5,70,15,0,0,-1,1,1,1,3,1,2,2,1,  6772418.128068,2,2,3,64,7,-1,1,2,1,2,2,1,2,140,2,0
20151110152174,1,1,29.2,3,1,-1,160,15,0,0,1,1,1,1,7,2,-1,-1,1,  1977891.043092,2,2,1,68,7,-1,2,2,1,1,1,2,-1,192,-1,0
20151110152176,1,2,26.1,3,5,5,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1, 12271979.570009,2,3,1,68,7,2,-1,-1,2,-1,1,6,-1,172,-1,0
